order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,currency,payment_method,payment_status,order_status,shipping_method,tracking_number,expected_delivery_date,actual_delivery_date,created_at,updated_at
ORD-00787,CUS-0800,2024-07-20,PROD-043,5,53.52,267.60,USD,debit_card,paid,cancelled,standard,TRACK-Q1AMKT0N,2024-07-26,,2024-07-20T00:00:00Z,2024-08-31T00:00:00Z
ORD-00788,CUS-0288,2025-04-23,PROD-089,2,304.67,609.34,USD,debit_card,paid,processing,express,TRACK-0JX9AMSM,2025-04-26,,2025-04-23T00:00:00Z,2025-10-29T00:00:00Z
ORD-00789,CUS-0967,2024-06-27,PROD-035,1,297.43,297.43,USD,debit_card,paid,shipped,standard,TRACK-I2V4B2RC,2024-07-07,,2024-06-27T00:00:00Z,2024-08-17T00:00:00Z
ORD-00790,CUS-0313,2025-10-25,PROD-063,4,328.94,1315.76,USD,debit_card,paid,delivered,standard,TRACK-HS6JHB0C,2025-11-02,2025-11-04,2025-10-25T00:00:00Z,2025-11-26T00:00:00Z
ORD-00791,CUS-0918,2025-04-23,PROD-054,2,511.50,1023.00,USD,debit_card,paid,delivered,standard,TRACK-1O762NKY,2025-05-02,2025-05-04,2025-04-23T00:00:00Z,2025-10-31T00:00:00Z
ORD-00792,CUS-0624,2024-02-04,PROD-074,1,76.36,76.36,USD,debit_card,paid,confirmed,express,TRACK-7G4ASMZX,2024-02-08,,2024-02-04T00:00:00Z,2024-02-24T00:00:00Z
ORD-00793,CUS-0298,2025-01-07,PROD-031,4,88.52,354.08,USD,debit_card,paid,delayed,express,TRACK-B6IIJPSH,2025-01-10,,2025-01-07T00:00:00Z,2025-12-03T00:00:00Z
ORD-00794,CUS-0451,2024-08-04,PROD-086,1,272.87,272.87,USD,paypal,failed,cancelled,next_day,TRACK-26TE0P5R,2024-08-05,,2024-08-04T00:00:00Z,2025-05-18T00:00:00Z
ORD-00795,CUS-0795,2025-09-21,PROD-011,1,1007.07,1007.07,USD,paypal,paid,delayed,express,TRACK-SSLSLV3N,2025-09-23,,2025-09-21T00:00:00Z,2025-11-13T00:00:00Z
ORD-00796,CUS-0210,2025-11-27,PROD-039,2,482.81,965.62,USD,paypal,paid,delivered,next_day,TRACK-W419A42W,2025-11-28,2025-11-28,2025-11-27T00:00:00Z,2025-12-16T00:00:00Z
ORD-00797,CUS-0585,2024-05-22,PROD-018,1,1487.38,1487.38,USD,credit_card,paid,delivered,standard,TRACK-J4PZC5YP,2024-05-30,2024-06-02,2024-05-22T00:00:00Z,2024-11-29T00:00:00Z
ORD-00798,CUS-0860,2024-03-12,PROD-008,4,1441.53,5766.12,USD,credit_card,paid,delayed,express,TRACK-7Y5R7UG4,2024-03-16,,2024-03-12T00:00:00Z,2025-10-13T00:00:00Z
ORD-00799,CUS-0836,2024-06-12,PROD-069,4,271.07,1084.28,USD,debit_card,paid,confirmed,standard,TRACK-PL5H2QQ6,2024-06-17,,2024-06-12T00:00:00Z,2025-08-19T00:00:00Z
ORD-00800,CUS-0843,2025-09-17,PROD-040,3,337.08,1011.24,USD,credit_card,paid,confirmed,express,TRACK-KBZVYX9D,2025-09-19,,2025-09-17T00:00:00Z,2025-10-25T00:00:00Z
ORD-00801,CUS-0704,2025-09-07,PROD-082,1,235.36,235.36,USD,credit_card,paid,confirmed,standard,TRACK-1VPANGW3,2025-09-15,,2025-09-07T00:00:00Z,2025-09-07T00:00:00Z
ORD-00802,CUS-0377,2025-09-13,PROD-034,5,347.18,1735.90,USD,paypal,paid,confirmed,standard,TRACK-I60K23Z2,2025-09-23,,2025-09-13T00:00:00Z,2025-12-27T00:00:00Z
ORD-00803,CUS-0759,2025-04-22,PROD-010,5,1931.10,9655.50,USD,debit_card,paid,confirmed,express,TRACK-S7NNXXYM,2025-04-26,,2025-04-22T00:00:00Z,2025-09-17T00:00:00Z
ORD-00804,CUS-0885,2024-02-23,PROD-097,1,43.21,43.21,USD,crypto,paid,shipped,standard,TRACK-5U0F4SLH,2024-03-02,,2024-02-23T00:00:00Z,2024-04-10T00:00:00Z
ORD-00805,CUS-0118,2024-02-25,PROD-061,5,118.46,592.30,USD,debit_card,partially_refunded,refunded,next_day,TRACK-KQBBWBX5,2024-02-26,2024-02-26,2024-02-25T00:00:00Z,2024-08-06T00:00:00Z
ORD-00806,CUS-0412,2025-06-25,PROD-020,2,848.04,1696.08,USD,credit_card,paid,delivered,express,TRACK-TX134L8X,2025-06-27,2025-06-30,2025-06-25T00:00:00Z,2025-11-04T00:00:00Z
ORD-00807,CUS-0520,2025-08-16,PROD-085,3,152.73,458.19,USD,credit_card,refunded,refunded,next_day,TRACK-XWDPA7YZ,2025-08-17,2025-08-20,2025-08-16T00:00:00Z,2025-09-28T00:00:00Z
ORD-00808,CUS-0820,2025-02-19,PROD-061,4,118.46,473.84,USD,credit_card,paid,confirmed,express,TRACK-BEAWQW29,2025-02-22,,2025-02-19T00:00:00Z,2025-07-04T00:00:00Z
ORD-00809,CUS-0288,2024-08-11,PROD-035,3,297.43,892.29,USD,bank_transfer,failed,cancelled,next_day,TRACK-XXMS3RAG,2024-08-12,,2024-08-11T00:00:00Z,2025-08-28T00:00:00Z
ORD-00810,CUS-0303,2025-11-04,PROD-085,2,152.73,305.46,USD,credit_card,paid,shipped,next_day,TRACK-5HVV7FIN,2025-11-05,,2025-11-04T00:00:00Z,2025-11-15T00:00:00Z
ORD-00811,CUS-0565,2025-08-06,PROD-035,4,297.43,1189.72,USD,bank_transfer,paid,out_for_delivery,next_day,TRACK-CVXQE1IL,2025-08-07,,2025-08-06T00:00:00Z,2025-10-23T00:00:00Z
ORD-00812,CUS-0044,2024-12-29,PROD-046,2,67.55,135.10,USD,paypal,paid,delivered,express,TRACK-J1Z322KA,2024-12-31,2025-01-03,2024-12-29T00:00:00Z,2025-05-17T00:00:00Z
ORD-00813,CUS-0861,2025-07-13,PROD-066,2,77.92,155.84,USD,credit_card,paid,confirmed,next_day,TRACK-U9IN7OFH,2025-07-14,,2025-07-13T00:00:00Z,2025-09-10T00:00:00Z
ORD-00814,CUS-0439,2025-01-25,PROD-005,4,925.08,3700.32,USD,credit_card,paid,cancelled,international,TRACK-WTKCNL38,2025-02-09,,2025-01-25T00:00:00Z,2025-02-19T00:00:00Z
ORD-00815,CUS-0975,2024-07-09,PROD-033,5,249.21,1246.05,USD,credit_card,paid,delivered,standard,TRACK-FOWAPCQ7,2024-07-18,2024-07-21,2024-07-09T00:00:00Z,2025-01-18T00:00:00Z
ORD-00816,CUS-0914,2025-01-21,PROD-045,5,111.96,559.80,USD,bank_transfer,refunded,refunded,express,TRACK-6V8TH105,2025-01-24,2025-01-27,2025-01-21T00:00:00Z,2025-10-01T00:00:00Z
ORD-00817,CUS-0462,2024-07-10,PROD-079,3,363.45,1090.35,USD,credit_card,partially_refunded,returned,standard,TRACK-KISB8363,2024-07-15,2024-07-17,2024-07-10T00:00:00Z,2026-01-01T00:00:00Z
ORD-00818,CUS-0764,2025-09-05,PROD-025,1,499.30,499.30,USD,paypal,paid,confirmed,standard,TRACK-OB6KB9Z7,2025-09-11,,2025-09-05T00:00:00Z,2025-12-06T00:00:00Z
ORD-00819,CUS-0765,2024-11-08,PROD-009,2,788.22,1576.44,USD,debit_card,failed,cancelled,next_day,TRACK-7CKASUL6,2024-11-09,,2024-11-08T00:00:00Z,2025-07-06T00:00:00Z
ORD-00820,CUS-0136,2025-08-28,PROD-005,5,925.08,4625.40,USD,credit_card,paid,delivered,next_day,TRACK-LYK0YZKA,2025-08-29,2025-08-30,2025-08-28T00:00:00Z,2025-11-02T00:00:00Z
ORD-00821,CUS-0188,2024-12-10,PROD-030,2,342.95,685.90,USD,credit_card,paid,placed,express,TRACK-P7D7UWE7,2024-12-14,,2024-12-10T00:00:00Z,2025-11-07T00:00:00Z
ORD-00822,CUS-0878,2025-02-15,PROD-048,5,127.33,636.65,USD,credit_card,paid,confirmed,standard,TRACK-DXI7QODS,2025-02-24,,2025-02-15T00:00:00Z,2025-10-18T00:00:00Z
ORD-00823,CUS-0157,2025-10-29,PROD-097,3,43.21,129.63,USD,paypal,refunded,cancelled,standard,TRACK-I7REFICG,2025-11-08,,2025-10-29T00:00:00Z,2025-12-08T00:00:00Z
ORD-00824,CUS-0871,2024-04-09,PROD-052,1,580.62,580.62,USD,credit_card,paid,placed,express,TRACK-HGR8CP11,2024-04-11,,2024-04-09T00:00:00Z,2024-09-06T00:00:00Z
ORD-00825,CUS-0712,2025-09-28,PROD-043,5,53.52,267.60,USD,debit_card,paid,delivered,standard,TRACK-VSGQG034,2025-10-05,2025-10-07,2025-09-28T00:00:00Z,2025-11-03T00:00:00Z
ORD-00826,CUS-0564,2024-01-01,PROD-078,3,251.87,755.61,USD,debit_card,paid,out_for_delivery,standard,TRACK-P8OEI975,2024-01-11,,2024-01-01T00:00:00Z,2025-02-27T00:00:00Z
ORD-00827,CUS-0330,2025-09-14,PROD-010,1,1931.10,1931.10,USD,debit_card,paid,delayed,next_day,TRACK-B7U2MRIX,2025-09-15,,2025-09-14T00:00:00Z,2025-11-28T00:00:00Z
ORD-00828,CUS-0356,2024-10-01,PROD-011,3,1007.07,3021.21,USD,credit_card,paid,shipped,standard,TRACK-B3UMAM00,2024-10-06,,2024-10-01T00:00:00Z,2025-12-02T00:00:00Z
ORD-00829,CUS-0463,2024-10-04,PROD-034,5,347.18,1735.90,USD,credit_card,paid,shipped,standard,TRACK-IX7BRRBA,2024-10-10,,2024-10-04T00:00:00Z,2025-10-06T00:00:00Z
ORD-00830,CUS-0319,2024-11-15,PROD-041,1,22.71,22.71,USD,debit_card,paid,delivered,standard,TRACK-9I7ZFCTY,2024-11-24,2024-11-27,2024-11-15T00:00:00Z,2025-12-13T00:00:00Z
ORD-00831,CUS-0165,2024-02-10,PROD-099,2,110.41,220.82,USD,credit_card,paid,delivered,express,TRACK-TYK80XTA,2024-02-13,2024-02-15,2024-02-10T00:00:00Z,2025-10-24T00:00:00Z
ORD-00832,CUS-0715,2024-04-02,PROD-044,4,26.86,107.44,USD,credit_card,paid,shipped,express,TRACK-ZHHIZEBG,2024-04-05,,2024-04-02T00:00:00Z,2024-12-27T00:00:00Z
ORD-00833,CUS-0871,2025-05-30,PROD-003,5,986.69,4933.45,USD,debit_card,partially_refunded,returned,express,TRACK-BZVR8VBY,2025-06-01,2025-06-01,2025-05-30T00:00:00Z,2025-12-30T00:00:00Z
ORD-00834,CUS-0741,2025-10-06,PROD-089,3,304.67,914.01,USD,credit_card,refunded,cancelled,standard,TRACK-H4FODMJM,2025-10-11,,2025-10-06T00:00:00Z,2025-10-26T00:00:00Z
ORD-00835,CUS-0820,2024-09-03,PROD-052,2,580.62,1161.24,USD,paypal,paid,delivered,standard,TRACK-VOKQY9FL,2024-09-12,2024-09-15,2024-09-03T00:00:00Z,2024-09-06T00:00:00Z
ORD-00836,CUS-0488,2024-10-06,PROD-062,3,282.17,846.51,USD,debit_card,paid,delivered,standard,TRACK-RZ25YYEX,2024-10-12,2024-10-12,2024-10-06T00:00:00Z,2025-10-25T00:00:00Z
ORD-00837,CUS-0066,2025-02-03,PROD-038,1,302.64,302.64,USD,credit_card,paid,cancelled,standard,TRACK-0UP229EO,2025-02-09,,2025-02-03T00:00:00Z,2025-11-25T00:00:00Z
ORD-00838,CUS-0385,2025-01-07,PROD-001,2,2193.82,4387.64,USD,credit_card,refunded,refunded,international,TRACK-N0KERTQH,2025-01-29,2025-02-01,2025-01-07T00:00:00Z,2025-06-25T00:00:00Z
ORD-00839,CUS-0951,2025-02-06,PROD-007,2,2312.54,4625.08,USD,paypal,paid,placed,standard,TRACK-PAB05DWJ,2025-02-11,,2025-02-06T00:00:00Z,2025-11-12T00:00:00Z
ORD-00840,CUS-0602,2024-01-12,PROD-016,2,551.74,1103.48,USD,crypto,paid,delivered,express,TRACK-EF2IBNAJ,2024-01-14,2024-01-15,2024-01-12T00:00:00Z,2025-04-27T00:00:00Z
ORD-00841,CUS-0776,2025-08-05,PROD-048,4,127.33,509.32,USD,credit_card,paid,delivered,standard,TRACK-IEXGOBZP,2025-08-11,2025-08-14,2025-08-05T00:00:00Z,2025-12-09T00:00:00Z
ORD-00842,CUS-0957,2025-11-08,PROD-038,3,302.64,907.92,USD,credit_card,paid,shipped,standard,TRACK-9VEL08KK,2025-11-15,,2025-11-08T00:00:00Z,2025-12-10T00:00:00Z
ORD-00843,CUS-0093,2025-07-24,PROD-016,1,551.74,551.74,USD,credit_card,paid,delivered,standard,TRACK-ZVMMH541,2025-08-01,2025-08-04,2025-07-24T00:00:00Z,2025-09-04T00:00:00Z
ORD-00844,CUS-0612,2025-01-14,PROD-088,2,191.92,383.84,USD,debit_card,paid,confirmed,express,TRACK-RLOA8O34,2025-01-17,,2025-01-14T00:00:00Z,2025-08-18T00:00:00Z
ORD-00845,CUS-0032,2024-01-11,PROD-058,3,354.13,1062.39,USD,credit_card,paid,out_for_delivery,next_day,TRACK-FP7AH2CS,2024-01-12,,2024-01-11T00:00:00Z,2024-03-23T00:00:00Z
ORD-00846,CUS-0384,2025-11-28,PROD-026,1,295.00,295.00,USD,debit_card,pending,placed,next_day,TRACK-08P3LBSU,2025-11-29,,2025-11-28T00:00:00Z,2025-12-06T00:00:00Z
ORD-00847,CUS-0184,2024-11-05,PROD-033,1,249.21,249.21,USD,paypal,paid,processing,express,TRACK-LPJZ80ND,2024-11-08,,2024-11-05T00:00:00Z,2025-07-02T00:00:00Z
ORD-00848,CUS-0598,2024-11-22,PROD-007,4,2312.54,9250.16,USD,debit_card,paid,confirmed,next_day,TRACK-CXSUO874,2024-11-23,,2024-11-22T00:00:00Z,2025-09-15T00:00:00Z
ORD-00849,CUS-0220,2024-12-04,PROD-055,4,407.21,1628.84,USD,crypto,refunded,returned,standard,TRACK-5ZRWUO8N,2024-12-12,2024-12-12,2024-12-04T00:00:00Z,2025-03-09T00:00:00Z
ORD-00850,CUS-0994,2025-12-11,PROD-032,4,126.22,504.88,USD,credit_card,paid,cancelled,standard,TRACK-TIAXUFVP,2025-12-17,,2025-12-11T00:00:00Z,2025-12-17T00:00:00Z
ORD-00851,CUS-0871,2025-12-07,PROD-019,5,1140.33,5701.65,USD,bank_transfer,paid,delivered,standard,TRACK-2EU4KB57,2025-12-14,2025-12-15,2025-12-07T00:00:00Z,2025-12-12T00:00:00Z
ORD-00852,CUS-0836,2025-04-16,PROD-051,4,450.36,1801.44,USD,credit_card,paid,delivered,express,TRACK-XJP7WZIT,2025-04-19,2025-04-20,2025-04-16T00:00:00Z,2025-06-24T00:00:00Z
ORD-00853,CUS-0245,2024-07-05,PROD-088,1,191.92,191.92,USD,paypal,paid,delivered,standard,TRACK-YAPG1GKE,2024-07-12,2024-07-15,2024-07-05T00:00:00Z,2024-09-15T00:00:00Z
ORD-00854,CUS-0620,2025-06-21,PROD-076,2,158.70,317.40,USD,credit_card,refunded,returned,next_day,TRACK-R35LJM6C,2025-06-22,2025-06-25,2025-06-21T00:00:00Z,2025-10-10T00:00:00Z
ORD-00855,CUS-0583,2025-09-15,PROD-089,5,304.67,1523.35,USD,bank_transfer,pending,placed,standard,TRACK-BZOKIYG1,2025-09-25,,2025-09-15T00:00:00Z,2025-12-23T00:00:00Z
ORD-00856,CUS-0155,2025-05-19,PROD-017,4,657.92,2631.68,USD,credit_card,paid,out_for_delivery,standard,TRACK-HC5S88OK,2025-05-27,,2025-05-19T00:00:00Z,2025-12-10T00:00:00Z
ORD-00857,CUS-0454,2024-07-31,PROD-001,5,2193.82,10969.10,USD,paypal,paid,shipped,standard,TRACK-NBWGSKWD,2024-08-05,,2024-07-31T00:00:00Z,2025-11-27T00:00:00Z
ORD-00858,CUS-0811,2024-10-31,PROD-091,1,84.12,84.12,USD,paypal,paid,confirmed,express,TRACK-JY5R1SPP,2024-11-03,,2024-10-31T00:00:00Z,2024-11-01T00:00:00Z
ORD-00859,CUS-0863,2024-06-12,PROD-056,1,520.14,520.14,USD,credit_card,refunded,cancelled,next_day,TRACK-O2XM43O8,2024-06-13,,2024-06-12T00:00:00Z,2025-08-07T00:00:00Z
ORD-00860,CUS-0747,2024-10-16,PROD-010,5,1931.10,9655.50,USD,paypal,paid,out_for_delivery,standard,TRACK-VXHSHV1Y,2024-10-26,,2024-10-16T00:00:00Z,2025-12-19T00:00:00Z
ORD-00861,CUS-0555,2024-10-11,PROD-091,5,84.12,420.60,USD,paypal,paid,delayed,standard,TRACK-VZPVWLL5,2024-10-20,,2024-10-11T00:00:00Z,2025-11-24T00:00:00Z
ORD-00862,CUS-0678,2024-05-26,PROD-027,4,795.29,3181.16,USD,paypal,paid,delayed,express,TRACK-KE09JNEF,2024-05-30,,2024-05-26T00:00:00Z,2025-11-23T00:00:00Z
ORD-00863,CUS-0825,2024-03-17,PROD-084,1,52.10,52.10,USD,credit_card,paid,shipped,standard,TRACK-UMJACYPZ,2024-03-23,,2024-03-17T00:00:00Z,2024-09-30T00:00:00Z
ORD-00864,CUS-0837,2025-06-27,PROD-076,3,158.70,476.10,USD,credit_card,partially_refunded,returned,standard,TRACK-37FOQSR4,2025-07-06,2025-07-07,2025-06-27T00:00:00Z,2025-08-18T00:00:00Z
ORD-00865,CUS-0462,2025-10-20,PROD-068,5,296.26,1481.30,USD,paypal,paid,delivered,standard,TRACK-LT4CSNC0,2025-10-30,2025-11-01,2025-10-20T00:00:00Z,2025-12-06T00:00:00Z
ORD-00866,CUS-0411,2025-04-23,PROD-040,5,337.08,1685.40,USD,credit_card,paid,delivered,standard,TRACK-O1LPPJ1N,2025-05-03,2025-05-04,2025-04-23T00:00:00Z,2025-11-28T00:00:00Z
ORD-00867,CUS-0636,2024-06-06,PROD-057,2,81.68,163.36,USD,credit_card,paid,shipped,standard,TRACK-BTUFDOAP,2024-06-13,,2024-06-06T00:00:00Z,2025-09-09T00:00:00Z
ORD-00868,CUS-0701,2025-02-20,PROD-065,3,339.44,1018.32,USD,credit_card,paid,shipped,next_day,TRACK-78L1MRD8,2025-02-21,,2025-02-20T00:00:00Z,2025-10-18T00:00:00Z
ORD-00869,CUS-0442,2024-01-06,PROD-036,1,341.40,341.40,USD,credit_card,paid,placed,standard,TRACK-S334KCCN,2024-01-13,,2024-01-06T00:00:00Z,2024-04-24T00:00:00Z
ORD-00870,CUS-0158,2024-09-19,PROD-023,3,955.05,2865.15,USD,debit_card,paid,shipped,international,TRACK-SW7A23HO,2024-10-16,,2024-09-19T00:00:00Z,2024-09-27T00:00:00Z
ORD-00871,CUS-0525,2024-08-26,PROD-100,3,46.48,139.44,USD,credit_card,refunded,cancelled,next_day,TRACK-CAIG5K7F,2024-08-27,,2024-08-26T00:00:00Z,2025-05-15T00:00:00Z
ORD-00872,CUS-0659,2024-03-03,PROD-053,2,574.29,1148.58,USD,paypal,paid,placed,next_day,TRACK-BWTBV50H,2024-03-04,,2024-03-03T00:00:00Z,2025-10-16T00:00:00Z
ORD-00873,CUS-0013,2025-03-19,PROD-075,1,343.41,343.41,USD,credit_card,failed,cancelled,express,TRACK-R43UR4MF,2025-03-22,,2025-03-19T00:00:00Z,2025-07-04T00:00:00Z
ORD-00874,CUS-0372,2025-09-16,PROD-050,3,81.10,243.30,USD,debit_card,paid,delivered,standard,TRACK-LBH1NYKS,2025-09-21,2025-09-23,2025-09-16T00:00:00Z,2025-12-06T00:00:00Z
ORD-00875,CUS-0655,2025-08-09,PROD-029,3,868.72,2606.16,USD,credit_card,paid,delivered,standard,TRACK-VWTF9AZJ,2025-08-15,2025-08-15,2025-08-09T00:00:00Z,2025-09-01T00:00:00Z
ORD-00876,CUS-0363,2025-09-06,PROD-068,2,296.26,592.52,USD,debit_card,paid,shipped,standard,TRACK-V5Q4FIUP,2025-09-14,,2025-09-06T00:00:00Z,2025-10-12T00:00:00Z
ORD-00877,CUS-0546,2025-04-16,PROD-056,3,520.14,1560.42,USD,paypal,paid,delivered,standard,TRACK-XC609YZH,2025-04-25,2025-04-26,2025-04-16T00:00:00Z,2025-09-26T00:00:00Z
ORD-00878,CUS-0806,2025-06-16,PROD-083,4,189.30,757.20,USD,bank_transfer,paid,delivered,standard,TRACK-DPI1G6BX,2025-06-26,2025-06-29,2025-06-16T00:00:00Z,2025-11-22T00:00:00Z
ORD-00879,CUS-0775,2024-06-18,PROD-036,4,341.40,1365.60,USD,paypal,paid,out_for_delivery,express,TRACK-KSD9GAO4,2024-06-20,,2024-06-18T00:00:00Z,2024-09-14T00:00:00Z
ORD-00880,CUS-0381,2025-06-26,PROD-012,1,922.70,922.70,USD,debit_card,paid,out_for_delivery,express,TRACK-F2533UOT,2025-06-28,,2025-06-26T00:00:00Z,2025-08-04T00:00:00Z
ORD-00881,CUS-0242,2025-04-16,PROD-018,2,1487.38,2974.76,USD,credit_card,paid,processing,express,TRACK-EW8AFGQ3,2025-04-18,,2025-04-16T00:00:00Z,2025-11-21T00:00:00Z
ORD-00882,CUS-0324,2025-07-09,PROD-035,4,297.43,1189.72,USD,credit_card,paid,placed,express,TRACK-9UZC2PLH,2025-07-13,,2025-07-09T00:00:00Z,2025-11-25T00:00:00Z
ORD-00883,CUS-0554,2025-12-02,PROD-080,1,255.93,255.93,USD,bank_transfer,paid,cancelled,standard,TRACK-QCULVUKS,2025-12-11,,2025-12-02T00:00:00Z,2025-12-24T00:00:00Z
ORD-00884,CUS-0643,2024-06-20,PROD-050,4,81.10,324.40,USD,credit_card,refunded,cancelled,express,TRACK-JSOS58YO,2024-06-22,,2024-06-20T00:00:00Z,2025-08-02T00:00:00Z
ORD-00885,CUS-0698,2024-07-03,PROD-014,1,474.04,474.04,USD,paypal,refunded,returned,next_day,TRACK-40T3D7XT,2024-07-04,2024-07-07,2024-07-03T00:00:00Z,2024-10-11T00:00:00Z
ORD-00886,CUS-0524,2024-05-17,PROD-099,1,110.41,110.41,USD,crypto,paid,delivered,express,TRACK-AOZ4V5BV,2024-05-19,2024-05-22,2024-05-17T00:00:00Z,2024-10-14T00:00:00Z
ORD-00887,CUS-0604,2024-05-27,PROD-072,4,172.02,688.08,USD,credit_card,paid,delivered,standard,TRACK-I6S7PK67,2024-06-02,2024-06-04,2024-05-27T00:00:00Z,2025-07-31T00:00:00Z
ORD-00888,CUS-0503,2025-04-16,PROD-042,5,22.38,111.90,USD,crypto,paid,delivered,express,TRACK-259GMQ2P,2025-04-20,2025-04-20,2025-04-16T00:00:00Z,2025-07-12T00:00:00Z
ORD-00889,CUS-0861,2024-08-11,PROD-085,1,152.73,152.73,USD,paypal,paid,shipped,standard,TRACK-WY1P6MXS,2024-08-20,,2024-08-11T00:00:00Z,2025-07-22T00:00:00Z
ORD-00890,CUS-0899,2024-08-15,PROD-095,5,106.35,531.75,USD,paypal,paid,shipped,standard,TRACK-JL9TDCC5,2024-08-20,,2024-08-15T00:00:00Z,2025-11-28T00:00:00Z
ORD-00891,CUS-0719,2024-06-05,PROD-014,2,474.04,948.08,USD,paypal,partially_refunded,refunded,standard,TRACK-HTPL131V,2024-06-15,2024-06-15,2024-06-05T00:00:00Z,2025-08-27T00:00:00Z
ORD-00892,CUS-0900,2025-09-24,PROD-058,4,354.13,1416.52,USD,credit_card,paid,delivered,standard,TRACK-I92WMSJ9,2025-10-03,2025-10-05,2025-09-24T00:00:00Z,2025-12-30T00:00:00Z
ORD-00893,CUS-0238,2025-03-09,PROD-099,4,110.41,441.64,USD,debit_card,refunded,refunded,standard,TRACK-P7WR1SHE,2025-03-18,2025-03-21,2025-03-09T00:00:00Z,2025-10-26T00:00:00Z
ORD-00894,CUS-0724,2025-09-07,PROD-021,2,373.51,747.02,USD,paypal,paid,delivered,standard,TRACK-DOU0ZE3L,2025-09-14,2025-09-16,2025-09-07T00:00:00Z,2025-09-27T00:00:00Z
ORD-00895,CUS-0842,2024-08-20,PROD-030,2,342.95,685.90,USD,debit_card,paid,shipped,standard,TRACK-40CM0TU2,2024-08-25,,2024-08-20T00:00:00Z,2025-11-29T00:00:00Z
ORD-00896,CUS-0213,2024-10-25,PROD-039,4,482.81,1931.24,USD,bank_transfer,paid,cancelled,standard,TRACK-N0MWMKCW,2024-11-01,,2024-10-25T00:00:00Z,2025-09-02T00:00:00Z
ORD-00897,CUS-0118,2024-03-06,PROD-055,4,407.21,1628.84,USD,credit_card,pending,placed,standard,TRACK-6CXOTX76,2024-03-11,,2024-03-06T00:00:00Z,2025-01-07T00:00:00Z
ORD-00898,CUS-0858,2025-11-14,PROD-036,4,341.40,1365.60,USD,credit_card,paid,shipped,standard,TRACK-ZJUY3K0E,2025-11-24,,2025-11-14T00:00:00Z,2025-12-18T00:00:00Z
ORD-00899,CUS-0415,2025-11-11,PROD-037,2,290.16,580.32,USD,paypal,refunded,refunded,standard,TRACK-P4M7B0VZ,2025-11-17,2025-11-17,2025-11-11T00:00:00Z,2025-11-23T00:00:00Z
ORD-00900,CUS-0426,2025-04-08,PROD-049,4,49.02,196.08,USD,credit_card,paid,confirmed,international,TRACK-NOPCFLOI,2025-04-23,,2025-04-08T00:00:00Z,2025-06-15T00:00:00Z
ORD-00901,CUS-0813,2024-05-16,PROD-017,2,657.92,1315.84,USD,bank_transfer,paid,shipped,express,TRACK-TC908T6R,2024-05-20,,2024-05-16T00:00:00Z,2024-06-01T00:00:00Z
ORD-00902,CUS-0097,2025-04-08,PROD-061,5,118.46,592.30,USD,debit_card,pending,placed,next_day,TRACK-K3EKWH1M,2025-04-09,,2025-04-08T00:00:00Z,2025-09-10T00:00:00Z
ORD-00903,CUS-0872,2025-01-04,PROD-051,4,450.36,1801.44,USD,paypal,refunded,returned,standard,TRACK-3DNREHU2,2025-01-11,2025-01-14,2025-01-04T00:00:00Z,2025-11-24T00:00:00Z
ORD-00904,CUS-0343,2025-08-19,PROD-046,2,67.55,135.10,USD,credit_card,paid,delivered,express,TRACK-YN53KBH4,2025-08-23,2025-08-25,2025-08-19T00:00:00Z,2025-10-03T00:00:00Z
ORD-00905,CUS-0761,2024-12-17,PROD-043,1,53.52,53.52,USD,paypal,paid,delivered,standard,TRACK-32JKY5OF,2024-12-26,2024-12-27,2024-12-17T00:00:00Z,2024-12-17T00:00:00Z
ORD-00906,CUS-0308,2024-09-03,PROD-061,2,118.46,236.92,USD,paypal,paid,placed,standard,TRACK-N0DYK3FD,2024-09-10,,2024-09-03T00:00:00Z,2025-10-08T00:00:00Z
ORD-00907,CUS-0603,2025-06-22,PROD-059,5,284.59,1422.95,USD,credit_card,paid,out_for_delivery,standard,TRACK-HEYKUKPX,2025-06-30,,2025-06-22T00:00:00Z,2025-10-31T00:00:00Z
ORD-00908,CUS-0199,2025-12-16,PROD-007,5,2312.54,11562.70,USD,credit_card,paid,cancelled,standard,TRACK-C0T8DHDD,2025-12-21,,2025-12-16T00:00:00Z,2025-12-23T00:00:00Z
ORD-00909,CUS-0444,2025-07-01,PROD-062,4,282.17,1128.68,USD,debit_card,paid,confirmed,standard,TRACK-8A2CQBYW,2025-07-08,,2025-07-01T00:00:00Z,2025-09-16T00:00:00Z
ORD-00910,CUS-0132,2025-04-10,PROD-043,1,53.52,53.52,USD,credit_card,paid,out_for_delivery,express,TRACK-XA53XI3C,2025-04-13,,2025-04-10T00:00:00Z,2025-07-19T00:00:00Z
ORD-00911,CUS-0013,2024-02-04,PROD-052,1,580.62,580.62,USD,credit_card,paid,processing,standard,TRACK-GS59YMZY,2024-02-10,,2024-02-04T00:00:00Z,2024-11-25T00:00:00Z
ORD-00912,CUS-0759,2024-04-08,PROD-013,3,1278.38,3835.14,USD,debit_card,paid,delayed,standard,TRACK-ORDCLVFD,2024-04-16,,2024-04-08T00:00:00Z,2024-12-19T00:00:00Z
