ticket_id,customer_id,order_id,product_id,created_at,channel,subject,message,category,subcategory,intent,priority,sentiment,assigned_team,status,resolution,resolution_code,resolution_time_minutes,escalated,escalation_reason,customer_satisfaction,first_response_time_minutes
TKT-0335,CUS-0224,,PROD-017,2025-01-26T00:00:00Z,email,Technical support needed,My device is overheating during normal use. The fan seems to be running constantly.,technical,compatibility,compatibility_issue,P0,angry,technical_support,in_progress,,,,true,Customer expressed extreme dissatisfaction,,194
TKT-0336,CUS-0539,,PROD-057,2025-09-05T00:00:00Z,email,Account access issue,I'm locked out of my account after too many failed login attempts. How do I unlock it?,account,closure,account_locked,P2,negative,general_support,waiting_for_customer,,,,false,,,13
TKT-0337,CUS-0850,,PROD-059,2025-07-05T00:00:00Z,email,Product question / issue,The specs say the battery lasts 8 hours but mine barely lasts 3. Is this a defect?,products,defect,product_recommendation,P2,negative,technical_support,resolved,Product registration completed manually by support agent.,REGISTRATION_DONE,214,false,,5,210
TKT-0338,CUS-0644,,PROD-056,2024-06-02T00:00:00Z,web,Payment problem on my account,My credit card expired and I need to update my payment method for a pending order.,payments,update_method,payment_failure,P3,negative,billing_support,open,,,,false,,,14
TKT-0339,CUS-0241,,PROD-074,2024-07-09T00:00:00Z,web,Product question / issue,I'm trying to determine if this laptop is compatible with the external monitor I already own.,products,recommendation,product_compatibility,P3,negative,technical_support,in_progress,,,,false,,,198
TKT-0340,CUS-0962,,PROD-021,2025-03-29T00:00:00Z,chat,Technical support needed,My device won't turn on even after charging it fully overnight. I've tried holding the power button.,technical,connectivity,software_issue,P1,neutral,technical_support,open,,,,false,,,183
TKT-0341,CUS-0524,,PROD-025,2025-05-28T00:00:00Z,web,Return request for recent order,I want to return a gift I received. I have the order number but I'm not the original purchaser. Is that possible?,returns,exchange,initiate_return,P1,positive,returns_support,closed,Return label issued. Customer to ship item within 7 days.,RETURN_APPROVED,944,true,Security concern flagged,4,139
TKT-0342,CUS-0977,ORD-02566,PROD-082,2024-10-23T00:00:00Z,web,Account access issue,I have two accounts with the same email. I want to merge the order history into one account.,account,merge,account_security,P2,negative,general_support,waiting_for_customer,,,,false,,,237
TKT-0343,CUS-0204,,PROD-074,2024-06-09T00:00:00Z,chat,Question about my order,I ordered the wrong size/color variant. Can this be changed or do I need to cancel and reorder?,orders,missing_item,check_order_status,P2,neutral,general_support,waiting_for_customer,,,,false,,,133
TKT-0344,CUS-0801,,PROD-094,2024-10-24T00:00:00Z,web,Question about my order,My order shows as delivered but it only partially arrived — some items are missing.,orders,modification,cancel_order,P1,angry,general_support,in_progress,,,,true,High-value order involved,,224
TKT-0345,CUS-0390,ORD-00278,,2025-02-04T00:00:00Z,chat,Return request for recent order,I opened the box but decided the product isn't what I need. Can I still return it even though it's been opened?,returns,damaged,check_return_eligibility,P1,negative,returns_support,in_progress,,,,false,,,198
TKT-0346,CUS-0378,,PROD-040,2024-11-17T00:00:00Z,chat,Payment problem on my account,I'd like to split my payment across two different cards. Is that an option?,payments,payment_failure,billing_inquiry,P2,negative,billing_support,resolved,Payment issue escalated to billing team for manual review.,PAYMENT_UPDATED,1234,false,,4,95
TKT-0347,CUS-0266,,,2025-09-08T00:00:00Z,web,Refund not received / billing issue,I returned two items from the same order. I only received a refund for one. What happened to the other?,refunds,timeline,check_refund_status,P3,positive,billing_support,open,,,,false,,,118
TKT-0348,CUS-0615,,PROD-006,2024-09-17T00:00:00Z,chat,Return request for recent order,The product stopped working after just a week of normal use. This seems like a manufacturing defect.,returns,exchange,return_status,P3,neutral,returns_support,closed,Return label issued. Customer to ship item within 7 days.,ENTERPRISE_RETURN,468,false,,5,86
TKT-0349,CUS-0055,ORD-02602,PROD-034,2025-11-18T00:00:00Z,web,Security concern — urgent,I want to enable two-factor authentication on my account. How do I set it up?,security,unauthorized_access,account_compromise,P2,negative,security_support,resolved,Fraudulent orders cancelled. Refund initiated. Account secured.,PHISHING_LOGGED,435,false,,5,20
TKT-0350,CUS-0128,ORD-01229,PROD-095,2024-09-14T00:00:00Z,email,Technical support needed,The display has dead pixels. I noticed them right after unboxing. This seems like a defect.,technical,software,connectivity_problem,P3,negative,technical_support,closed,Driver update resolved connectivity issue.,DRIVER_UPDATE,641,false,,4,169
TKT-0351,CUS-0631,ORD-03647,PROD-072,2025-12-24T00:00:00Z,email,Question about my order,I accidentally ordered two of the same item. Can I modify the quantity to just one?,orders,status,modify_order,P2,neutral,general_support,in_progress,,,,false,,,215
TKT-0352,CUS-0384,,PROD-056,2025-04-05T00:00:00Z,web,Security concern — urgent,I received a notification about a login from a location I've never been to. I think my account is compromised.,security,phishing,account_compromise,P2,angry,security_support,in_progress,,,,true,High-value order involved,,166
TKT-0353,CUS-0325,,,2025-09-15T00:00:00Z,web,Warranty claim request,The product was repaired under warranty but the same issue has returned. What are my options?,warranty,claim,extend_warranty,P3,angry,returns_support,closed,Device sent for repair under warranty. ETA 7-10 business days.,WARRANTY_EXTENDED,346,false,,1,93
TKT-0354,CUS-0537,,PROD-025,2025-12-05T00:00:00Z,email,Question about my order,I ordered the wrong size/color variant. Can this be changed or do I need to cancel and reorder?,orders,cancellation,report_wrong_item,P2,angry,general_support,open,,,,false,,,85
TKT-0355,CUS-0196,,PROD-098,2025-02-13T00:00:00Z,chat,Refund not received / billing issue,I cancelled my order within minutes of placing it but I was still charged. When will I receive my refund?,refunds,partial,dispute_charge,P2,negative,billing_support,closed,Refund of 123.02 processed to original payment method. Allow 3-5 business days.,DUPLICATE_REVERSED,352,false,,5,44
TKT-0356,CUS-0378,,PROD-013,2025-07-17T00:00:00Z,phone,Warranty claim request,I lost my proof of purchase. Can I still make a warranty claim using my order number?,warranty,extension,check_warranty_status,P3,negative,returns_support,resolved,Warranty extended by 12 months as goodwill gesture.,WARRANTY_EXTENDED,358,false,,2,190
TKT-0357,CUS-0691,,PROD-087,2025-08-28T00:00:00Z,email,Security concern — urgent,My credit card was charged by Acme Store but I haven't placed any orders recently.,security,unauthorized_access,fraud_report,P1,positive,security_support,open,,,,false,,,106
TKT-0358,CUS-0395,,PROD-081,2024-07-03T00:00:00Z,email,Warranty claim request,I lost my proof of purchase. Can I still make a warranty claim using my order number?,warranty,replacement,check_warranty_status,P3,negative,returns_support,closed,Warranty extended by 12 months as goodwill gesture.,CLAIM_REJECTED,1026,false,,4,124
TKT-0359,CUS-0981,ORD-02839,PROD-064,2025-09-20T00:00:00Z,email,Payment problem on my account,I want to pay via invoice for my business account. How do I set up net-30 payment terms?,payments,payment_failure,billing_inquiry,P0,neutral,billing_support,resolved,Payment method updated successfully. Order will now process.,INVOICE_SENT,300,false,,5,11
TKT-0360,CUS-0917,,PROD-084,2025-08-05T00:00:00Z,chat,Technical support needed,My device won't turn on even after charging it fully overnight. I've tried holding the power button.,technical,software,setup_issue,P3,negative,technical_support,closed,Escalated to engineering team for further investigation.,HARDWARE_REPLACEMENT,97,false,,4,125
TKT-0361,CUS-0111,,PROD-036,2024-11-23T00:00:00Z,email,Account access issue,I want to remove a saved payment method from my account but can't find the option.,account,merge,update_profile,P2,angry,general_support,resolved,Email address updated successfully.,ACCOUNT_UNLOCKED,1128,false,,4,50
TKT-0362,CUS-0286,,PROD-025,2025-04-18T00:00:00Z,email,Account access issue,My account seems to have been hacked. I see order history for purchases I didn't make.,account,password,close_account,P0,positive,general_support,open,,,,false,,,134
TKT-0363,CUS-0001,,PROD-096,2024-11-04T00:00:00Z,web,Warranty claim request,What exactly is covered under the standard warranty? I'm not sure if my issue qualifies.,warranty,replacement,warranty_replacement,P2,neutral,returns_support,in_progress,,,,false,,,34
TKT-0364,CUS-0564,,PROD-091,2024-06-18T00:00:00Z,phone,Payment problem on my account,My payment keeps failing at checkout even though my card details are correct and I have sufficient funds.,payments,authorization,update_payment_method,P2,negative,billing_support,open,,,,false,,,103
TKT-0365,CUS-0404,,PROD-046,2024-08-27T00:00:00Z,email,Payment problem on my account,My PayPal payment shows as completed on PayPal's side but my order still shows payment pending.,payments,update_method,update_payment_method,P0,negative,billing_support,open,,,,true,High-value order involved,,131
TKT-0366,CUS-0562,,PROD-033,2024-12-20T00:00:00Z,web,Refund not received / billing issue,I received a partial refund but I expected a full refund. Can you explain why it wasn't fully refunded?,refunds,refund_status,partial_refund_request,P2,angry,billing_support,in_progress,,,,false,,,186
TKT-0367,CUS-0870,,,2024-12-12T00:00:00Z,web,Return request for recent order,I want to return a gift I received. I have the order number but I'm not the original purchaser. Is that possible?,returns,damaged,report_defective_item,P2,neutral,returns_support,closed,Return label issued. Customer to ship item within 7 days.,EXCEPTION_APPLIED,853,false,,3,4
TKT-0368,CUS-0833,,PROD-098,2024-06-26T00:00:00Z,email,Return request for recent order,I want to return a gift I received. I have the order number but I'm not the original purchaser. Is that possible?,returns,damaged,initiate_return,P2,neutral,returns_support,in_progress,,,,false,,,124
TKT-0369,CUS-0547,,,2024-10-02T00:00:00Z,email,Warranty claim request,I lost my proof of purchase. Can I still make a warranty claim using my order number?,warranty,extension,extend_warranty,P2,negative,returns_support,resolved,Warranty claim approved. Replacement unit shipped.,WARRANTY_REPLACEMENT,771,false,,5,172
TKT-0370,CUS-0555,ORD-01485,PROD-089,2025-09-04T00:00:00Z,web,Issue with my shipment — order help needed,"My tracking shows 'delivered' but I never received my package. I checked with my neighbors and the front desk, no sign of it.",shipping,lost_package,change_shipping_address,P3,negative,shipping_support,waiting_for_customer,,,,false,,,151
TKT-0371,CUS-0961,ORD-02069,PROD-054,2024-09-02T00:00:00Z,phone,Account access issue,My account seems to have been hacked. I see order history for purchases I didn't make.,account,merge,password_reset,P2,negative,general_support,resolved,Email address updated successfully.,EMAIL_UPDATED,411,false,,5,136
TKT-0372,CUS-0906,,,2024-06-19T00:00:00Z,email,Refund not received / billing issue,"I disputed a charge and the bank said it was resolved, but I don't see the credit on my account yet.",refunds,refund_status,report_duplicate_charge,P2,neutral,billing_support,closed,Duplicate charge reversed. Credit will appear within 3-7 business days.,REFUND_PROCESSED,982,false,,3,235
TKT-0373,CUS-0157,,PROD-017,2025-05-17T00:00:00Z,chat,Refund not received / billing issue,I was charged twice for the same order. I can see two identical transactions on my credit card statement.,refunds,cancellation,report_duplicate_charge,P3,negative,billing_support,resolved,Partial refund of 371.58 applied per return policy.,PARTIAL_REFUND,602,false,,4,94
TKT-0374,CUS-0444,ORD-01246,,2025-12-07T00:00:00Z,chat,Product question / issue,The specs say the battery lasts 8 hours but mine barely lasts 3. Is this a defect?,products,registration,product_defect,P2,negative,technical_support,closed,Missing accessory dispatched as separate shipment.,WARRANTY_REPLACEMENT,141,false,,4,140
TKT-0375,CUS-0159,,PROD-099,2025-09-30T00:00:00Z,web,Warranty claim request,My warranty repair is taking longer than expected. When will I get my product back?,warranty,claim,warranty_replacement,P1,negative,returns_support,in_progress,,,,false,,,134
